2288,2,9,21
2288,2,11,23
2288,2,13,11
2288,2,23,9
2288,2,29,21
2288,3,2,17
2288,3,4,9
2288,3,5,13
2288,3,9,3
2288,3,9,15
2288,3,9,23
2288,3,10,0
2288,3,13,11
2288,3,13,21
2288,3,17,23
2288,3,20,0
2288,3,20,15
2288,3,23,11
2288,3,23,21
2288,3,26,15
2288,3,27,15
2288,3,29,0
2288,3,29,9
2288,3,29,21
2288,3,29,23
2288,4,1,11
2288,4,2,1
2288,4,2,21
2288,4,5,15
2288,4,6,17
2288,4,11,0
2288,4,13,3
2288,4,13,5
2288,4,13,11
2288,4,16,17
2288,4,26,13
2288,4,26,17
2288,4,28,23
2288,4,29,0
2288,4,29,21
2288,5,5,3
2288,5,8,3
2288,5,8,5
2288,5,11,15
2288,5,16,0
2288,5,16,15
2288,5,16,23
2288,5,17,0
2288,5,17,11
2288,5,17,23
2288,5,22,11
2288,5,23,0
2288,5,23,7
2288,5,23,23
2288,5,26,15
2288,5,29,3
2288,6,1,3
2288,6,1,5
2288,6,1,17
2288,6,3,0
2288,6,3,1
2288,6,3,17
2288,6,5,15
2288,6,5,17
2288,6,12,3
2288,6,12,5
2288,6,12,11
2288,6,15,17
2288,6,28,21
2288,7,3,5
2288,7,3,7
2288,7,3,9
2288,7,4,3
2288,7,6,7
2288,7,6,15
2288,7,7,3
2288,7,7,5
2288,7,15,23
2288,7,16,0
2288,7,16,11
2288,7,16,21
2288,7,21,11
2288,7,21,21
2288,7,22,9
2288,7,25,15
2288,7,25,17
2288,7,28,3
2288,8,12,9
2288,8,15,0
2288,8,15,11
2288,8,15,21
2288,8,25,0
2288,8,25,11
2288,8,25,21
2288,8,27,0
2288,8,27,21
2288,8,27,23
2288,9,1,9
2288,9,4,0
2288,9,4,1
2288,9,4,11
2288,9,4,21
2288,9,5,5
2288,9,5,13
2288,9,11,3
2288,9,11,7
2288,9,13,23
2288,9,16,3
2288,9,16,7
2288,9,19,11
2288,9,19,21
2288,9,22,3
2288,9,22,23
2288,9,23,15
2288,9,23,17
2288,9,26,3
2288,9,28,3
2288,10,1,13
2288,10,3,23
2288,10,6,3
2288,11,7,11
2288,11,12,23
2288,11,13,0
2288,11,13,11
2288,11,18,11
2288,11,19,11
2288,11,19,15
2288,11,22,13
2288,11,22,15
2288,11,22,17
2288,11,24,5
2288,11,24,11
2288,11,24,13
2288,11,29,11
2288,12,4,3
2288,12,4,5
2288,12,7,3
2288,12,7,9
2288,12,7,23
2288,12,9,15
2288,12,14,5
2288,12,14,15
2288,12,14,17
2288,12,15,1
2288,12,15,15
2288,12,15,17
2288,12,19,9
2288,12,19,15
2288,12,24,5
2288,12,24,17
2288,12,25,1
2288,12,25,15
2288,12,25,21
2288,12,27,13
2288,12,27,15
2288,12,27,17
2288,12,29,9
2288,12,29,15
2288,12,30,9
2288,12,30,13
2288,12,31,7
2289,1,3,5
2289,1,3,15
2289,1,3,17
2289,1,4,1
2289,1,4,15
2289,1,4,17
2289,1,4,21
2289,1,7,11
2289,1,7,21
2289,1,9,17
2289,1,11,23
2289,1,12,0
2289,1,12,11
2289,1,12,21
2289,1,14,0
2289,1,14,15
2289,1,14,17
2289,1,17,11
2289,1,17,21
2289,1,20,15
2289,1,21,15
2289,1,21,17
