1351,1,29,13
1351,1,30,7
1351,1,30,11
1351,2,2,0
1351,2,2,9
1351,2,2,21
1351,2,2,23
1351,2,4,1
1351,2,4,19
1351,2,4,21
1351,2,5,23
1351,2,8,13
1351,2,9,7
1351,2,9,11
1351,2,12,0
1351,2,12,21
1351,2,15,23
1351,2,16,13
1351,2,17,9
1351,2,22,0
1351,2,22,1
1351,2,22,19
1351,2,22,21
1351,2,23,0
1351,2,23,3
1351,2,23,21
1351,2,23,23
1351,2,25,23
1351,2,26,11
1351,2,26,21
1351,2,27,0
1351,2,27,7
1351,2,28,1
1351,2,28,7
1351,2,28,13
1351,2,28,19
1351,3,1,7
1351,3,1,11
1351,3,4,0
1351,3,4,9
1351,3,4,21
1351,3,4,23
1351,3,5,1
1351,3,5,7
1351,3,5,13
1351,3,5,15
1351,3,5,19
1351,3,6,7
1351,3,6,9
1351,3,7,23
1351,3,10,13
1351,3,11,1
1351,3,11,7
1351,3,11,11
1351,3,11,19
1351,3,14,0
1351,3,14,21
1351,3,17,3
1351,3,17,5
1351,3,17,11
1351,3,17,23
1351,3,18,1
1351,3,19,9
1351,3,20,13
1351,3,21,7
1351,3,21,11
1351,3,22,23
1351,3,24,21
1351,3,25,0
1351,3,25,3
1351,3,25,21
1351,3,25,23
1351,3,28,11
1351,3,29,11
1351,3,30,13
1351,3,31,11
1351,4,1,5
1351,4,1,9
1351,4,4,0
1351,4,4,1
1351,4,4,3
1351,4,4,7
1351,4,4,13
1351,4,4,15
1351,4,4,23
1351,4,5,1
1351,4,5,9
1351,4,5,11
1351,4,5,13
1351,4,5,15
1351,4,5,21
1351,4,6,5
1351,4,6,9
1351,4,6,11
1351,4,7,1
1351,4,7,9
1351,4,7,11
1351,4,7,21
1351,4,10,11
1351,4,11,5
1351,4,11,9
1351,4,14,0
1351,4,14,1
1351,4,14,3
1351,4,14,7
1351,4,14,13
1351,4,14,15
1351,4,14,21
1351,4,14,23
1351,4,15,9
1351,4,15,11
1351,4,16,0
1351,4,16,5
1351,4,16,7
1351,4,16,9
1351,4,16,11
1351,4,16,13
1351,4,16,15
1351,4,17,1
1351,4,17,3
1351,4,17,5
1351,4,17,7
1351,4,17,9
1351,4,17,11
1351,4,17,13
1351,4,17,21
1351,4,18,9
1351,4,18,11
1351,4,19,13
1351,4,24,0
1351,4,24,1
1351,4,24,3
1351,4,24,7
1351,4,24,15
1351,4,24,21
1351,4,24,23
1351,4,25,9
1351,4,25,11
1351,4,26,5
1351,4,26,9
1351,4,26,11
1351,4,27,1
1351,4,27,9
1351,4,27,11
1351,4,27,21
1351,4,28,0
1351,4,28,1
1351,4,28,3
1351,4,28,5
1351,4,28,7
1351,4,28,9
1351,4,28,11
1351,4,28,19
1351,4,29,1
1351,4,29,7
1351,4,29,19
1351,4,30,0
1351,4,30,3
1351,4,30,7
1351,4,30,11
1351,4,30,15
1351,4,30,19
1351,4,30,23
1351,5,1,7
1351,5,1,9
1351,5,1,13
1351,5,1,19
1351,5,3,0
1351,5,3,1
1351,5,3,3
1351,5,3,5
1351,5,3,9
1351,5,3,11
1351,5,3,15
1351,5,3,19
1351,5,3,23
1351,5,5,0
1351,5,5,1
1351,5,5,7
1351,5,5,13
1351,5,5,15
1351,5,5,19
1351,5,6,0
1351,5,6,3
1351,5,6,7
1351,5,6,9
1351,5,6,11
1351,5,6,15
1351,5,6,19
1351,5,6,23
1351,5,7,3
1351,5,7,5
1351,5,7,7
1351,5,7,13
1351,5,8,0
1351,5,8,1
1351,5,8,7
1351,5,8,19
1351,5,9,0
1351,5,9,1
1351,5,9,3
1351,5,9,5
1351,5,9,7
1351,5,9,23
1351,5,10,1
1351,5,10,7
1351,5,10,11
1351,5,10,19
1351,5,11,7
1351,5,11,9
1351,5,11,13
1351,5,11,19
1351,5,13,0
1351,5,13,1
1351,5,13,19
1351,5,15,0
1351,5,15,1
1351,5,15,11
1351,5,15,13
1351,5,15,15
1351,5,15,19
1351,5,17,3
1351,5,17,5
1351,5,17,7
1351,5,17,13
1351,5,18,0
1351,5,18,1
1351,5,18,3
1351,5,18,5
1351,5,18,7
1351,5,18,9
1351,5,18,11
1351,5,18,15
1351,5,18,19
1351,5,18,23
1351,5,19,1
1351,5,19,7
1351,5,19,19
1351,5,20,1
1351,5,20,7
1351,5,20,11
1351,5,20,19
1351,5,21,0
1351,5,21,3
1351,5,21,7
1351,5,21,9
1351,5,21,13
1351,5,21,15
1351,5,21,23
1351,5,23,1
1351,5,23,19
1351,5,25,0
1351,5,25,1
1351,5,25,7
1351,5,25,11
1351,5,25,13
1351,5,25,15
1351,5,25,19
1351,5,27,3
1351,5,27,5
1351,5,27,9
1351,5,27,11
1351,5,27,13
1351,5,29,1
1351,5,29,7
1351,5,29,19
1351,5,30,1
1351,5,30,3
1351,5,30,7
1351,5,30,11
1351,5,30,19
1351,5,30,21
1351,6,2,9
1351,6,2,21
1351,6,4,1
1351,6,4,19
1351,6,4,21
1351,6,5,15
1351,6,8,1
1351,6,8,3
1351,6,8,5
1351,6,8,13
1351,6,8,21
1351,6,9,1
1351,6,9,7
1351,6,9,11
1351,6,9,19
1351,6,12,21
1351,6,14,1
1351,6,14,21
1351,6,15,15
1351,6,17,7
1351,6,17,9
1351,6,17,21
1351,6,18,1
1351,6,18,7
1351,6,18,13
1351,6,20,15
1351,6,23,3
1351,6,23,21
1351,6,24,1
1351,6,24,19
1351,6,24,21
1351,6,25,15
1351,6,27,7
1351,6,28,1
1351,6,28,7
1351,6,28,13
1351,6,29,3
1351,6,29,7
1351,6,29,11
1351,6,29,19
1351,6,29,21
1351,8,1,0
1351,8,1,9
1351,8,1,21
1351,8,1,23
1351,8,3,1
1351,8,3,21
1351,8,4,0
1351,8,4,23
1351,8,5,13
1351,8,8,1
1351,8,8,7
1351,8,8,11
1351,8,9,7
1351,8,9,9
1351,8,9,13
1351,8,9,19
1351,8,13,1
1351,8,13,21
1351,8,14,0
1351,8,14,23
1351,8,15,13
1351,8,16,0
1351,8,16,9
1351,8,16,21
1351,8,16,23
1351,8,19,0
1351,8,19,23
1351,8,21,0
1351,8,21,1
1351,8,21,19
1351,8,21,21
1351,8,22,0
1351,8,22,21
1351,8,24,0
1351,8,24,23
1351,8,25,13
1351,8,25,21
1351,8,26,0
1351,8,28,7
1351,8,28,11
1351,8,28,15
1351,8,28,21
1351,8,28,23
1351,8,31,0
1351,8,31,9
1351,10,1,3
1351,10,1,23
1351,10,2,1
1351,10,2,19
1351,10,2,21
1351,10,3,23
1351,10,4,11
1351,10,4,21
1351,10,6,13
1351,10,7,11
1351,10,8,3
1351,10,8,5
1351,10,8,9
1351,10,8,23
1351,10,10,0
1351,10,10,9
1351,10,10,21
1351,10,10,23
1351,10,11,0
1351,10,11,3
1351,10,11,21
1351,10,11,23
1351,10,13,0
1351,10,13,15
1351,10,13,23
1351,10,14,11
1351,10,14,13
1351,10,14,21
1351,10,15,9
1351,10,16,13
1351,10,18,23
1351,10,20,0
1351,10,20,1
1351,10,20,3
1351,10,20,5
1351,10,20,9
1351,10,20,15
1351,10,20,19
1351,10,20,21
1351,10,20,23
1351,10,21,0
1351,10,21,3
1351,10,21,21
1351,10,21,23
1351,10,23,23
1351,10,25,0
1351,10,25,9
1351,10,25,23
1351,10,26,1
1351,10,26,3
1351,10,26,5
1351,10,26,13
1351,10,26,19
1351,10,26,21
1351,10,27,11
1351,10,28,23
1351,10,30,0
1351,10,30,9
1351,10,30,21
1351,10,30,23
1351,10,31,0
1351,10,31,1
1351,10,31,3
1351,10,31,7
1351,10,31,11
1351,10,31,13
1351,10,31,15
1351,10,31,19
1351,10,31,21
1351,10,31,23
1351,11,1,7
1351,11,2,3
1351,11,2,5
1351,11,2,11
1351,11,2,23
1351,11,3,1
1351,11,3,11
1351,11,3,21
1351,11,4,11
1351,11,4,15
1351,11,5,13
1351,11,7,3
1351,11,7,5
1351,11,7,7
1351,11,7,13
1351,11,7,15
1351,11,7,19
1351,11,9,0
1351,11,9,1
1351,11,9,5
1351,11,9,11
1351,11,9,15
1351,11,9,19
1351,11,9,21
1351,11,9,23
1351,11,11,11
1351,11,12,3
1351,11,12,5
1351,11,12,11
1351,11,12,23
1351,11,13,1
1351,11,13,21
1351,11,14,11
1351,11,14,15
1351,11,15,13
1351,11,16,7
1351,11,16,11
1351,11,17,3
1351,11,17,5
1351,11,17,23
1351,11,19,1
1351,11,19,3
1351,11,19,5
1351,11,19,11
1351,11,19,15
1351,11,19,19
1351,11,19,21
1351,11,20,0
1351,11,20,3
1351,11,20,7
1351,11,20,11
1351,11,20,13
1351,11,20,15
1351,11,20,19
1351,11,20,21
1351,11,20,23
1351,11,21,7
1351,11,21,11
1351,11,23,1
1351,11,23,11
1351,11,23,21
1351,11,24,11
1351,11,24,15
1351,11,25,13
1351,11,26,7
1351,11,26,11
1351,11,27,3
1351,11,27,5
1351,11,27,23
1351,11,29,0
1351,11,29,1
1351,11,29,3
1351,11,29,5
1351,11,29,11
1351,11,29,15
1351,11,29,21
1351,11,29,23
1351,11,30,1
1351,11,30,13
1351,11,30,15
1351,11,30,19
1351,12,2,3
1351,12,2,5
1351,12,2,9
1351,12,2,23
1351,12,3,1
1351,12,5,13
1351,12,6,7
1351,12,9,0
1351,12,9,1
1351,12,9,19
1351,12,9,21
1351,12,10,1
1351,12,10,13
1351,12,10,15
1351,12,10,19
1351,12,11,7
1351,12,11,9
1351,12,12,3
1351,12,12,5
1351,12,12,7
1351,12,12,9
1351,12,12,13
1351,12,12,15
1351,12,12,23
1351,12,14,9
1351,12,14,15
1351,12,15,13
1351,12,19,0
1351,12,19,1
1351,12,19,19
1351,12,19,21
1351,12,20,0
1351,12,20,1
1351,12,20,3
1351,12,20,15
1351,12,20,19
1351,12,20,21
1351,12,20,23
1351,12,21,7
1351,12,21,9
1351,12,22,3
1351,12,22,5
1351,12,22,9
1351,12,22,23
1351,12,23,1
1351,12,23,9
1351,12,23,21
1351,12,24,0
1351,12,24,1
1351,12,24,7
1351,12,24,19
1351,12,26,7
1351,12,29,0
1351,12,29,9
1351,12,29,21
1351,12,29,23
1351,12,30,0
1351,12,30,1
1351,12,30,3
1351,12,30,7
1351,12,30,11
1351,12,30,15
1351,12,30,19
1351,12,30,21
1351,12,30,23
1351,12,31,7
1351,12,31,9
1352,1,1,23
1352,1,2,11
1352,1,2,21
1352,1,3,9
1352,1,5,0
1352,1,5,1
1352,1,5,3
1352,1,5,7
1352,1,5,11
1352,1,5,15
1352,1,5,19
1352,1,5,23
1352,1,6,15
1352,1,8,0
1352,1,8,9
1352,1,8,21
1352,1,8,23
1352,1,11,3
1352,1,11,5
1352,1,11,11
1352,1,11,23
1352,1,12,1
1352,1,12,9
1352,1,12,21
1352,1,13,9
1352,1,15,7
1352,1,15,11
1352,1,16,23
