1763,2,15,9
1763,2,15,11
1763,2,20,5
1763,2,23,13
1763,2,23,17
1763,2,25,9
1763,2,25,11
1763,2,27,7
1763,2,27,11
1763,3,2,5
1763,3,6,11
1763,3,8,19
1763,3,10,9
1763,3,10,23
1763,3,12,3
1763,3,12,15
1763,3,12,23
1763,3,16,11
1763,3,19,15
1763,3,20,15
1763,3,22,0
1763,3,22,9
1763,3,22,11
1763,3,22,13
1763,3,22,15
1763,3,22,19
1763,3,22,21
1763,3,22,23
1763,3,25,11
1763,3,31,7
1763,3,31,15
1763,4,1,3
1763,4,1,15
1763,4,3,7
1763,4,3,11
1763,4,6,3
1763,4,6,5
1763,4,6,11
1763,4,9,13
1763,4,9,17
1763,4,10,7
1763,4,10,15
1763,4,11,3
1763,4,11,5
1763,4,15,5
1763,4,15,17
1763,4,16,3
1763,4,16,11
1763,4,19,13
1763,4,19,17
1763,4,21,3
1763,4,21,5
1763,4,21,23
1763,4,25,3
1763,4,25,5
1763,4,25,17
1763,4,26,3
1763,4,26,5
1763,4,26,11
1763,4,28,3
1763,4,28,23
1763,4,30,7
1763,4,30,15
1763,4,30,17
1763,5,1,3
1763,5,1,5
1763,5,3,17
1763,5,4,11
1763,5,4,13
1763,5,5,3
1763,5,5,5
1763,5,5,17
1763,5,6,3
1763,6,8,13
1763,6,8,17
1763,6,9,7
1763,6,9,15
1763,6,10,3
1763,6,10,5
1763,6,14,5
1763,6,14,17
1763,6,15,3
1763,6,15,11
1763,6,20,3
1763,6,20,5
1763,6,24,3
1763,6,24,5
1763,6,24,17
1763,6,25,3
1763,6,25,5
1763,6,25,11
1763,6,26,5
1763,6,26,7
1763,6,26,9
1763,6,27,3
1763,6,28,13
1763,6,28,15
1763,6,28,17
1763,6,29,7
1763,6,29,15
1763,6,29,17
1763,7,2,17
1763,7,3,11
1763,7,3,13
1763,7,3,15
1763,7,4,3
1763,7,4,5
1763,7,4,17
1763,7,5,3
1763,7,5,5
1763,7,5,11
1763,7,8,9
1763,7,8,23
1763,7,9,0
1763,7,9,11
1763,7,9,19
1763,7,10,3
1763,7,10,5
1763,7,14,9
1763,7,14,11
1763,7,15,9
1763,7,15,11
1763,7,15,15
1763,7,18,13
1763,7,18,15
1763,7,18,17
1763,7,20,5
1763,7,20,11
1763,7,20,13
1763,7,29,7
1763,7,29,15
1763,7,29,17
1763,7,30,3
1763,7,30,5
1763,8,2,3
1763,8,4,11
1763,8,8,11
1763,8,8,19
1763,8,9,5
1763,8,9,13
1763,8,11,5
1763,8,15,9
1763,8,23,5
1763,8,23,17
1763,8,25,9
1763,8,28,0
1763,8,28,11
1763,8,28,19
1763,8,29,5
1763,8,29,13
1763,9,1,9
1763,9,1,11
1763,9,1,23
1763,9,3,5
1763,9,4,5
1763,9,4,9
1763,9,7,0
1763,9,7,11
1763,9,7,19
1763,9,8,5
1763,9,8,11
1763,9,12,9
1763,9,12,11
1763,9,15,3
1763,9,15,23
1763,9,16,3
1763,9,16,7
1763,9,16,9
1763,9,16,13
1763,9,16,15
1763,9,16,17
1763,9,16,19
1763,9,18,11
1763,9,21,3
1763,9,26,3
1763,9,26,9
1763,9,26,23
1763,9,28,3
1763,9,28,11
1763,10,1,3
1763,10,3,11
1763,10,6,3
1763,10,6,9
1763,10,6,23
1763,10,8,3
1763,10,8,11
1763,10,13,11
1763,10,22,3
1763,10,22,5
1763,10,22,17
1763,10,23,11
1763,10,24,9
1763,10,31,11
1763,11,2,3
1763,11,2,5
1763,11,2,11
1763,11,5,9
1763,11,6,11
1763,11,11,11
1763,11,12,11
1763,11,12,15
1763,11,15,13
1763,11,15,15
1763,11,15,17
1763,11,17,5
1763,11,17,11
1763,11,17,13
1763,11,27,3
1763,11,27,5
1763,11,30,3
1763,12,2,11
1763,12,7,3
1763,12,7,5
1763,12,12,9
1763,12,12,15
1763,12,17,5
1763,12,20,13
1763,12,20,15
1763,12,20,17
1763,12,22,9
1763,12,22,15
1763,12,23,9
1763,12,24,7
1763,12,27,5
1763,12,27,15
1764,1,1,0
1764,1,1,5
1764,1,1,7
1764,1,1,9
1764,1,1,15
1764,1,1,19
1764,1,4,9
1764,1,4,23
1764,1,5,0
1764,1,5,19
