2948,2,7,0
2948,2,7,11
2948,2,7,21
2948,2,9,1
2948,2,9,17
2948,2,9,21
2948,2,13,9
2948,2,15,17
2948,2,16,17
2948,2,19,3
2948,2,19,21
2948,2,19,23
2948,2,23,9
2948,2,29,21
2948,3,2,23
2948,3,4,11
2948,3,9,23
2948,3,10,0
2948,3,13,11
2948,3,13,21
2948,3,19,23
2948,3,20,0
2948,3,22,15
2948,3,23,11
2948,3,23,13
2948,3,23,21
2948,3,25,9
2948,3,25,13
2948,3,29,3
2948,3,29,15
2948,3,29,23
2948,3,30,0
2948,4,2,11
2948,4,2,21
2948,4,6,0
2948,4,6,17
2948,4,6,21
2948,4,6,23
2948,4,7,0
2948,4,7,13
2948,4,7,21
2948,4,7,23
2948,4,12,13
2948,4,12,21
2948,4,13,0
2948,4,13,9
2948,4,13,21
2948,4,13,23
2948,4,16,17
2948,4,22,3
2948,4,22,5
2948,4,22,17
2948,4,25,15
2948,4,26,17
2948,5,1,0
2948,5,3,3
2948,5,3,5
2948,5,3,11
2948,5,16,13
2948,5,16,15
2948,5,18,23
2948,5,19,0
2948,5,24,7
2948,5,24,9
2948,5,28,3
2948,5,28,5
2948,5,31,15
2948,6,5,15
2948,6,5,17
2948,6,5,21
2948,6,6,11
2948,6,6,13
2948,6,6,21
2948,6,11,11
2948,6,11,13
2948,6,11,21
2948,6,12,7
2948,6,12,9
2948,6,12,21
2948,6,15,15
2948,6,15,17
2948,6,18,3
2948,6,23,1
2948,6,23,17
2948,6,23,21
2948,6,24,15
2948,6,25,15
2948,6,25,17
2948,7,2,3
2948,7,2,5
2948,7,2,11
2948,7,5,17
2948,7,17,23
2948,7,18,0
2948,7,18,21
2948,7,23,9
2948,7,27,3
2948,7,27,5
2948,8,4,23
2948,8,5,0
2948,8,5,11
2948,8,5,21
2948,8,11,9
2948,8,12,9
2948,8,13,5
2948,8,15,0
2948,8,15,11
2948,8,15,21
2948,8,19,5
2948,8,23,7
2948,8,23,11
2948,8,25,0
2948,8,25,11
2948,8,25,13
2948,8,25,23
2948,9,1,9
2948,9,4,0
2948,9,4,11
2948,9,4,21
2948,9,13,3
2948,9,13,9
2948,9,13,23
2948,9,15,0
2948,9,15,9
2948,9,15,21
2948,9,15,23
2948,9,18,0
